,Date,holiday,R0,Rt,R0_ma7,Rt_ma7,R0_ma14,Rt_ma14,casos,mortes
0,2020-02-26,1,1.059128639956291,0.4603399785474367,1.059128639956291,0.4603399785474367,1.059128639956291,0.4603399785474367,0,0
1,2020-02-27,1,1.059128639956291,0.4603399785474367,1.059128639956291,0.4603399785474367,1.059128639956291,0.4603399785474367,0,0
2,2020-02-28,1,3.5457524193808476,0.02298311650017428,1.8880032330978098,0.3145543578650159,1.8880032330978098,0.3145543578650159,1,0
3,2020-02-29,1,1.059128639956291,0.4603399785474367,1.68078458481243,0.3510007630356211,1.68078458481243,0.3510007630356211,0,0
4,2020-03-01,1,1.059128639956291,0.4603399785474367,1.5564533958412023,0.3728686061379842,1.5564533958412023,0.3728686061379842,0,0
5,2020-03-02,1,1.059128639956291,0.4603399785474367,1.4735659365270504,0.3874471682062263,1.4735659365270504,0.3874471682062263,0,0
6,2020-03-03,1,1.059128639956291,0.4603399785474367,1.4143606084455134,0.3978604268263992,1.4143606084455134,0.3978604268263992,0,0
7,2020-03-04,1,2.003169907710733,0.421356233917196,1.5492236466961475,0.39229132045065057,1.4879617708536657,0.4007974027127488,1,0
8,2020-03-05,1,3.7791922156995206,0.050428962331920915,1.9378041575166094,0.33373260384843395,1.742542931392094,0.3618675760037679,4,0
9,2020-03-06,1,4.040632099384197,0.01815744939816984,2.008501254659945,0.33304322283386195,1.9723518481913043,0.32749656334320815,7,0
10,2020-03-07,1,1.4875381412865678,0.023801618255012987,2.0697026119928417,0.27068059993494425,1.9282778748363283,0.299887931971554,5,0
11,2020-03-08,1,10.690480206626846,10.687127500271759,3.445609978660064,1.7316502458955616,2.658461402485538,1.1654912293299045,6,0
12,2020-03-09,1,1.059128639956291,0.4603399785474367,3.4456099786600634,1.7316502458955616,2.5354358053679036,1.1112488254235606,0,0
13,2020-03-10,1,1.6409856848140645,0.07520284789864569,3.5287324136397458,1.6766306558028774,2.4715465110426296,1.0372455413146382,9,0
14,2020-03-11,0,5.461955017295536,5.452716743945586,4.02284457215186,2.39539644294979,2.7860341094240044,1.3938438817002203,19,0
15,2020-03-12,0,3.7414987566784292,0.01432983144404262,4.017459792291705,2.3902394242515217,2.9776319749041567,1.3619860140499778,36,0
16,2020-03-13,0,1.7524648607121396,0.08143915962516714,3.6905787581956964,2.3992796685696645,2.8495400064278207,1.366161445701763,17,0
17,2020-03-14,0,4.095362964720944,0.1685793259258156,4.063125161543464,2.4199621982369215,3.066413886768153,1.345321399085933,36,0
18,2020-03-15,0,1.4036812988451683,0.01689147448839349,2.7364396032889386,0.8956427659821553,3.091024790974501,1.3136465059388585,83,0
19,2020-03-16,0,8.862163181368192,8.85957029243075,3.8511588234906395,2.0955328108226285,3.6483844010753517,1.9135915283590954,54,0
20,2020-03-17,0,10.243266331201783,10.238520742084177,5.080056058688884,3.5474353671348475,4.304394236164315,2.6120330114688626,54,1
21,2020-03-18,0,1.9109641085022,1.6783276425911398,4.57277164314698,3.008236924084212,4.29780810764942,2.701816683517001,181,3
22,2020-03-19,0,3.63483599249183,3.6326487862124486,4.557534105406036,3.52513963190827,4.287496948848871,2.957689528079896,129,3
23,2020-03-20,0,1.1784300725199086,1.1739013090429622,4.4755291356642894,3.681205653253669,4.083053946929993,3.0402426609116664,331,4
24,2020-03-21,0,1.6040939370867484,1.1175625639167088,4.1196335602879754,3.8167746872523685,4.09137936091572,3.118368442744645,224,7
25,2020-03-22,0,1.7970294960366253,0.3795157752950078,4.175826159886755,3.8685781587961707,3.456132881587847,2.382110462389163,396,7
26,2020-03-23,0,0.6870529676448376,0.014859861974677846,3.00795327221199,2.605048097302446,3.4295560478513147,2.350290454062537,358,9
27,2020-03-24,0,0.8636958675269361,0.8613144645004647,1.668014634544155,1.265447200504773,3.3740353466165196,2.40644128381981,303,13
28,2020-03-25,0,3.1368575902070948,0.02017475994079872,1.8431422747877115,1.0285682172690098,3.2079569589673453,2.018402570676611,311,12
29,2020-03-26,0,3.0733894198367993,0.01763141005921944,1.7629356215512786,0.5121371635328342,3.1602348634786575,2.018638397720552,424,18
30,2020-03-27,0,4.779764384691019,4.768681992736057,2.2774119518614375,1.0256772612032763,3.3764705437628635,2.353441457228473,486,16
31,2020-03-28,0,1.017625915450181,0.018726230559676788,2.1936308059133562,0.8687006421522717,3.156632183100666,2.34273766470232,479,22
32,2020-03-29,0,3.9283920241121875,3.9263571426494805,2.498111167067008,1.3753922660600535,3.3369686634768816,2.621985212428112,360,24
33,2020-03-30,0,3.868853509485765,3.8662576355707916,2.9526541016157117,1.9255919480023553,2.980303686913851,2.2653200226524004,348,27
34,2020-03-31,0,0.16131526521534975,0.007243772559317335,2.8523140155711992,1.80358184915362,2.2601643250576773,1.5345145248291965,1161,36
35,2020-04-01,0,1.875408455972506,0.04673985528292267,2.6721069963948296,1.8073768627739233,2.2576246355912706,1.4179725400214667,1107,42
36,2020-04-02,0,2.5048388800801993,0.011076875605796059,2.5908854907153156,1.8064405007091489,2.1769105561332966,1.1592888321209915,1169,61
37,2020-04-03,0,3.079315925463672,3.059079489100957,2.347964282254266,1.5622115716184202,2.3126881170578515,1.2939444164108482,1112,60
38,2020-04-04,0,0.895145556449309,0.023019163101061238,2.330467088111284,1.562824847695761,2.26204894701232,1.2157627449240163,1169,80
39,2020-04-05,0,0.6774509753809291,0.011026178269517671,1.8660469382925327,1.0034918527843375,2.18207905267977,1.1894420594221955,1043,52
40,2020-04-06,0,1.701222322208761,1.6975561453336445,1.556385340110104,0.6936773541790309,2.2545197208629078,1.3096346510906933,838,73
41,2020-04-07,0,0.04242949250437866,0.037932609309816616,1.5394016582942507,0.6980614737148164,2.195857836932725,1.2508216614342182,1821,121
42,2020-04-08,0,0.7118776423415257,0.6934330225591886,1.3731829706326821,0.7904462118971401,2.022644983513756,1.2989115373355318,2175,135
43,2020-04-09,0,2.3732519180534783,0.02425476939295106,1.3543848332002935,0.792328768152448,1.9726351619578042,1.2993846344307987,1937,133
44,2020-04-10,1,2.6056120001757064,2.5761703960088265,1.2867128438734412,0.7233417548535722,1.8173385630638534,1.1427766632359964,1742,114
45,2020-04-11,1,1.1993134672934396,0.021129218797655745,1.3301654025654597,0.7230717628102286,1.830316245338372,1.142948305252995,1055,68
46,2020-04-12,1,0.9618096823564429,0.016515380045954393,1.3707880749905335,0.7238559344925767,1.618417506641533,0.8636738936384571,1464,96
47,2020-04-13,1,0.8091468503660337,0.014681990215090361,1.2433487218701436,0.4834453409042117,1.3998670309901236,0.5885613475416215,1412,120
48,2020-04-14,1,0.2992675165463283,0.00819104198809347,1.2800398681618506,0.479196545572537,1.4097207632280508,0.5886290096436769,1909,200
49,2020-04-15,1,0.2915656740185069,0.2820038935491073,1.2199953012585623,0.42042095571395405,1.2965891359456223,0.6054335838055472,3242,203
50,2020-04-16,1,0.7747069721088172,0.7671797481277195,0.9916317375521821,0.5265530955332066,1.1730082853762378,0.6594409318428275,2082,202
51,2020-04-17,1,1.8981393048262614,0.007986108940726627,0.8905642096451186,0.15966962595204953,1.0886385267592797,0.4415056904028109,3296,211
52,2020-04-18,1,3.4685972332615256,3.4460890579315833,1.2147476047834165,0.6489496029711821,1.2724565036744384,0.6860106828907053,2778,202
53,2020-04-19,1,3.7293865757801576,3.6074642225060374,1.6101157324153756,1.1619422947511937,1.4904519037029544,0.9428991146218854,2022,116
54,2020-04-20,1,1.072222776690225,0.012406455781309946,1.647698007604546,1.1616172184035112,1.445523364737345,0.8225312796538615,1740,107
55,2020-04-21,1,0.7497574041745272,0.019046009959412708,1.712053705837146,1.1631679281136995,1.4960467869994982,0.8211822368431184,2742,174
56,2020-04-22,1,1.5915528968557493,1.5772772252300784,1.8977661662424663,1.3482069754966954,1.5588807337505144,0.8843139656053248,2744,169
57,2020-04-23,1,2.0168991288123963,0.0375085981446445,2.075222188628692,1.2439682397848273,1.533426963090437,0.8852606676590172,3875,408
58,2020-04-24,0,1.9748184115882896,0.008534743935623623,2.086176346737553,1.2440466162126698,1.488370278191336,0.7018581210823598,3911,373
59,2020-04-25,0,0.8764780863113725,0.014847116599513448,1.7158736114589597,0.7538691960223741,1.4653106081211882,0.7014093994967782,5298,352
